사업장명,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,입소정원,자격소유인원수,총인원수,정제지번주소,정제도로명주소,정제우편번호
중리롯데캐슬 노인회,20091106,운영중,,,,,,63,0,0,대구광역시 서구 중리동 26-1번지 롯데캐슬 104동,,
비산한신휴플러스,20070210,운영중,,,,,,47,0,47,대구광역시 서구 비산동 315번지,,
비산우방아파트경로당,20070625,운영중,,,,,,31,0,31,대구광역시 서구 비산동 331-36번지,,
새동네경로당,19980608,운영중,,,,,,30,0,0,대구광역시 서구 평리동 426-29번지,,
평리청구아파트경로당,20000722,운영중,,,,,,33,0,0,대구광역시 서구 평리동 1408번지,,
금류타운경로당,20010504,운영중,,,,,,36,0,2,대구광역시 서구 원대동2가 88번지,,
거창경로당,20010411,운영중,,,,,,87,0,87,대구광역시 서구 비산동 747-1번지,,
비산우방경로당,19970113,운영중,,,,,,30,0,0,대구광역시 서구 비산동 331-36번지,,
복지경로당,19920331,운영중,,,,,,44,0,0,대구광역시 서구 평리동 614-48번지,,
동흔경로당,19881130,운영중,,,,,,30,0,0,대구광역시 서구 비산동,,
일구경로당,19930110,운영중,,,,,,65,0,0,대구광역시 서구 비산동 298-32번지,,
성우경로당,19930401,운영중,,,,,,59,0,0,대구광역시 서구 비산동 1871-2번지,,
평리2동경로당,19931217,운영중,,,,,,70,0,0,대구광역시 서구 평리동 1107-33번지,,
평광경로당,19830529,운영중,,,,,,40,0,0,대구광역시 서구 평리동 1319-6번지,,
평리6동경로당,19930108,운영중,,,,,,43,0,0,대구광역시 서구 평리동 637-13번지,,
상리1동경로당,19930110,운영중,,,,,,69,0,0,대구광역시 서구 상리동 471-1번지,,
원대3가제1경로당,19760301,운영중,,,,,,90,0,0,대구광역시 서구 원대동3가 1221-6번지,,
원대3가제2경로당,19930928,운영중,,,,,,64,0,0,대구광역시 서구 원대동3가 1344번지,,
비룡경로당,19940217,운영중,,,,,,43,0,0,대구광역시 서구 비산동 12-31번지,,
비산6동경로당,19771201,운영중,,,,,,28,0,0,대구광역시 서구 비산동 526-8번지,,
비산6동제2경로당,19940922,운영중,,,,,,38,0,0,대구광역시 서구 비산동 448-4번지,,
내우경로당,19951114,운영중,,,,,,35,0,0,대구광역시 서구 내당동 413-5번지,,
코오롱경로당,19950303,운영중,,,,,,30,0,0,대구광역시 서구 내당동 339번지,,
비산5동제2경로당,19950727,운영중,,,,,,60,0,0,대구광역시 서구 비산동 1025-268번지,,
평안경로당,19950113,운영중,,,,,,69,0,0,대구광역시 서구 평리동 953-6번지,,
서안경로당,19951215,운영중,,,,,,102,0,0,대구광역시 서구 평리동 499-22번지,,
장수경로당,19951215,운영중,,,,,,30,0,0,대구광역시 서구 평리동 1198-4번지,,
도기경로당,19950923,운영중,,,,,,32,0,0,대구광역시 서구 평리동 1516-8번지,,
중리일송경로당,19950118,운영중,,,,,,74,0,0,대구광역시 서구 중리동 702-9번지,,
원대1.2가제2경로당,19951215,운영중,,,,,,30,0,0,대구광역시 서구 원대동1가 111-4번지,,
비산7동제2경로당,19960605,운영중,,,,,,90,0,0,대구광역시 서구 비산동 1310-5번지,,
중리상록,19961224,운영중,,,,,,78,0,0,대구광역시 서구 중리동 45-5번지,,
신도경로당,19710304,운영중,,,,,,35,0,0,대구광역시 서구 평리동 742-199번지,,
평산경로당,19851026,운영중,,,,,,28,0,0,대구광역시 서구 평리동 659-12번지,,
서부경로당,19641001,운영중,,,,,,60,0,0,대구광역시 서구 평리동 1122-17번지,,
평원경로당,19790530,운영중,,,,,,60,0,0,대구광역시 서구 평리동 1174-100번지,,
산격2차청구아파트경로당,20010316,운영중,,,,,,28,0,0,대구광역시 북구 산격동 1404-19번지,,
수도산경로당,20011117,운영중,,,,,,30,0,0,대구광역시 북구 산격동,,
칠곡건영경로당,20020511,운영중,,,,,,23,0,0,대구광역시 북구 구암동 695-2번지,,
칠곡부영1단지아파트경로당,20021010,운영중,,,,,,43,0,0,대구광역시 북구 국우동 1079번지,,
동서변그린빌아파트경로당,20021202,운영중,,,,,,0,0,37,대구광역시 북구 동변동 679번지,,
침산건영하이츠경로당,20021230,운영중,,,,,,0,0,27,대구광역시 북구 침산동 296-1번지,,
태전3차두성타운경로당,20030303,운영중,,,,,,21,0,21,대구광역시 북구 태전동 215-2번지,,
대백인터빌아파트경로당,20030303,운영중,,,,,,57,0,57,대구광역시 북구 팔달동 145번지,,
그린빌5단지경로당,20030602,운영중,,,,,,37,0,37,대구광역시 북구 국우동 1080번지,,
청구장미마을경로당,19970425,운영중,,,,,,26,0,0,대구광역시 북구 매천동 595번지,,
동호경로당,19970401,운영중,,,,,,60,0,0,대구광역시 북구 동호동 272-2번지,,
칠곡3차보성경로당,19970422,운영중,,,,,,45,0,0,대구광역시 북구 읍내동 430번지,,
태전한라APT경로당,19970512,운영중,,,,,,20,0,0,대구광역시 북구 태전동 166번지,,
한일APT경로당,19970616,운영중,,,,,,51,0,0,대구광역시 북구 태전동 205-14번지,,
복현보성타운경로당,19970205,운영중,,,,,,55,0,0,대구광역시 북구 복현동 539-106번지,,
대현1동제2경로당,19970124,운영중,,,,,,41,0,0,대구광역시 북구 대현동 239-5번지,,
산격거평아파트경로당,19980929,운영중,,,,,,26,0,0,대구광역시 북구 산격동 615-22번지,,
복일경로당,19980622,운영중,,,,,,35,0,0,대구광역시 북구 복현동 609-24번지,,
태전두전경로당,19980121,운영중,,,,,,33,0,0,대구광역시 북구 태전동,,
동화타운경로당,19990614,운영중,,,,,,25,0,0,대구광역시 북구 침산동 1414번지,,
화성1차아파트경로당,19991112,운영중,,,,,,26,0,0,대구광역시 북구 침산동 117-3번지,,
칠곡그린빌4단지,20020511,운영중,,,,,,30,0,0,대구광역시 북구 구암동 788번지,,
화성2차아파트경로당,19991115,운영중,,,,,,0,0,0,대구광역시 북구 침산동 123-1번지,,
침산쌍용A경로당,19990803,운영중,,,,,,40,0,0,대구광역시 북구 침산동 400-1번지,,
복현건영경로당,19990302,운영중,,,,,,28,0,0,대구광역시 북구 복현동 539-114번지,,
신구암경로회,19991122,운영중,,,,,,27,0,0,대구광역시 북구 구암동 681-4번지,,
두산위브2001경로당,19990508,운영중,,,,,,53,0,0,대구광역시 북구 팔달동 52번지,,
칠곡우방타운경로당,19990702,운영중,,,,,,28,0,0,대구광역시 북구 읍내동 533번지,,
동아1차무지개A경로당,19991126,운영중,,,,,,31,0,0,대구광역시 북구 침산동 372-3번지,,
서당골경로당,19990508,운영중,,,,,,33,0,0,대구광역시 북구 산격동 1155-7번지,,
동아2차무지개경로당,20000630,운영중,,,,,,76,0,0,대구광역시 북구 침산동 233-3번지,,
노원보성아파트경로당,20001215,운영중,,,,,,27,0,0,대구광역시 북구 노원동1가 246번지,,
산격대우아파트경로당,20000328,운영중,,,,,,201,0,0,대구광역시 북구 산격동 500-1번지,,
사수동경로당,20000316,운영중,,,,,,50,0,0,대구광역시 북구 사수동 735-7번지,,
화성3차경로당,20000417,운영중,,,,,,68,0,0,대구광역시 북구 동천동 915번지,,
그린빌1단지경로당,20000614,운영중,,,,,,24,0,0,대구광역시 북구 국우동 1110번지,,
동서영남타운경로당,19960427,운영중,,,,,,49,0,0,대구광역시 북구 구암동 695-1번지,,
미래A경로당,19960807,운영중,,,,,,61,0,0,대구광역시 북구 구암동 655-4번지,,
청구타운경로당,19961106,운영중,,,,,,0,0,0,대구광역시 북구 구암동 695-3번지,,
칠곡금빛타운,19961205,운영중,,,,,,25,0,0,대구광역시 북구 구암동 655번지,,
삼우그린타운경로당,19960920,운영중,,,,,,21,0,0,대구광역시 북구 매천동 595-2번지,,
칠곡2차보성경로당,19960210,운영중,,,,,,45,0,0,대구광역시 북구 동천동 872번지,,
칠곡화성타운경로당,19960516,운영중,,,,,,42,0,0,대구광역시 북구 동천동,,
태전3차우방아파트경로당,19990827,운영중,,,,,,25,0,0,대구광역시 북구 태전동 442번지,,
대현제1경로당,19971124,운영중,,,,,,75,0,0,대구광역시 북구 대현동,,
칠곡2차영남경로당,19960210,운영중,,,,,,51,0,0,대구광역시 북구 동천동 880-1번지,,
관음타운경로당,19960326,운영중,,,,,,46,0,0,대구광역시 북구 태전동 1065-1번지,,
칠곡2차한라타운경로당,19960419,운영중,,,,,,20,0,0,대구광역시 북구 구암동 695번지,,
도남2동경로당,19961023,운영중,,,,,,49,0,0,대구광역시 북구 도남동 557-5번지,,
관음경로당,19960326,운영중,,,,,,32,0,0,대구광역시 북구 관음동,,
고성노우회경로당,19970621,운영중,,,,,,30,0,0,대구광역시 북구 고성동3가 6-262번지,,
조야경로당,19900406,운영중,,,,,,38,0,0,대구광역시 북구 조야동 436-32번지,,
침산2차청구경로당,19971103,운영중,,,,,,20,0,0,대구광역시 북구 침산동 363-1번지,,
매잠경로당,19970317,운영중,,,,,,43,0,0,대구광역시 북구 산격동 749-3번지,,
버드나무골경로당,19970516,운영중,,,,,,55,0,0,대구광역시 북구 산격동 1304-1번지,,
산격3동수산경로당,19971018,운영중,,,,,,26,0,0,대구광역시 북구 산격동 1235-12번지,,
복현서한경로당,19970821,운영중,,,,,,49,0,0,대구광역시 북구 복현동 539-110번지,,
복현청구타운경로당,19970127,운영중,,,,,,43,0,0,대구광역시 북구 복현동 539-113번지,,
복현우방맨션경로당,19970428,운영중,,,,,,28,0,0,대구광역시 북구 복현동 260번지,,
복현2차서한타운,19971218,운영중,,,,,,53,0,0,대구광역시 북구 복현동 160-7번지,,
국우경로당,19900406,운영중,,,,,,33,0,0,대구광역시 북구 국우동 1037-1번지,,
신화맨션경로당,19971124,운영중,,,,,,37,0,0,대구광역시 북구 대현동 112-42번지,,
칠곡2차동서경로당,19970317,운영중,,,,,,20,0,0,대구광역시 북구 구암동 655-3번지,,
칠곡3차서한타운경로당,19970205,운영중,,,,,,22,0,0,대구광역시 북구 구암동 655-1번지,,
학정1동경로당,19940620,운영중,,,,,,61,0,0,대구광역시 북구 학정동 350번지,,
말산경로당,19940630,운영중,,,,,,30,0,0,대구광역시 북구 읍내동 1295-6번지,,
목화아파트경로당,19920227,운영중,,,,,,30,0,0,대구광역시 북구 읍내동 1060번지,,
칠곡대백맨션경로당,19940331,운영중,,,,,,80,0,0,대구광역시 북구 태전동 1066-2번지,,
한신중앙APT경로당,19940805,운영중,,,,,,30,0,0,대구광역시 북구 태전동 936-1번지,,
관음한양수정APT경로당,19940714,운영중,,,,,,0,0,0,대구광역시 북구 관음동 1370번지,,
오봉경로당,19951108,운영중,,,,,,33,0,0,대구광역시 북구 침산동 1206-3번지,,
침산청구아파트경로당,19951002,운영중,,,,,,0,0,0,대구광역시 북구 침산동 431-2번지,,
노원3가2동경로당,19950418,운영중,,,,,,46,0,0,대구광역시 북구 노원동3가 139번지,,
한서APT노인정,19951002,운영중,,,,,,0,0,0,대구광역시 북구 읍내동 1234-7번지,,
코스모스APT경로당,19950221,운영중,,,,,,30,0,0,대구광역시 북구 읍내동 1366-3번지,,
산호한양APT경로당,19951228,운영중,,,,,,29,0,0,대구광역시 북구 읍내동 1351번지,,
도남1동경로당,19951013,운영중,,,,,,26,0,0,대구광역시 북구 도남동 93번지,,
두성1차타운경로당,19950629,운영중,,,,,,27,0,0,대구광역시 북구 태전동 256-1번지,,
태전대백맨션경로당,19951108,운영중,,,,,,38,0,0,대구광역시 북구 태전동 1066-23번지,,
금정경로당,19940628,운영중,,,,,,30,0,0,대구광역시 북구 태전동 974번지,,
태전중석타운경로당,19950517,운영중,,,,,,39,0,0,대구광역시 북구 태전동 695번지,,
침산1동경로당,19900406,운영중,,,,,,0,0,0,대구광역시 북구 침산동 1631번지,,
성광우방타운경로당,19960615,운영중,,,,,,21,0,0,대구광역시 북구 칠성동2가 127번지,,
삼성아파트경로당,19960615,운영중,,,,,,0,0,0,대구광역시 북구 칠성동2가 378-4번지,,
침산옥석타운경로당,19960318,운영중,,,,,,50,0,0,대구광역시 북구 침산동 286-1번지,,
침산현대아파트경로당,19961221,운영중,,,,,,23,0,0,대구광역시 북구 침산동 341-1번지,,
침산동서타운경로당,19961015,운영중,,,,,,21,0,0,대구광역시 북구 침산동 368-1번지,,
노원1가경로당,19961113,운영중,,,,,,30,0,0,대구광역시 북구 노원동1가 17-2번지,,
복현대백맨션경로당,19961029,운영중,,,,,,34,0,0,대구광역시 북구 복현동 539-111번지,,
구명경로당,19960404,운영중,,,,,,42,0,0,대구광역시 북구 구암동 533-2번지,,
서한맨션경로당,19921002,운영중,,,,,,29,0,0,대구광역시 북구 관음동 1374번지,,
선학경로당,19920731,운영중,,,,,,26,0,0,대구광역시 북구 침산동 341-3번지,,
한라타운경로당,19921202,운영중,,,,,,37,0,0,대구광역시 북구 관음동 1321번지,,
학수경로당,19920918,운영중,,,,,,41,0,0,대구광역시 북구 학정동 201-3번지,,
고성아파트경로당,19931129,운영중,,,,,,92,0,92,대구광역시 북구 고성동2가 112-3번지,,
침산우국경로당,19930616,운영중,,,,,,0,0,0,대구광역시 북구 침산동 369-2번지,,
산격복지경로당,19930113,운영중,,,,,,104,0,0,대구광역시 북구 산격동 724-12번지,,
남장수경로당,19930731,운영중,,,,,,49,0,0,대구광역시 북구 노원동1가 191-1번지,,
현대맨션경로당,19930731,운영중,,,,,,0,0,0,대구광역시 북구 복현동 76-1번지,,
유성청구APT 남경로당,19930201,운영중,,,,,,62,0,0,대구광역시 북구 검단동 887-8번지,,
에덴팔공경로당,19931113,운영중,,,,,,46,0,0,대구광역시 북구 태전동 997-1번지,,
두성파크경로당,19931209,운영중,,,,,,28,0,0,대구광역시 북구 태전동 489번지,,
노곡제3경로당,19930201,운영중,,,,,,55,0,0,대구광역시 북구 노곡동,,
현대2차APT경로당,19931113,운영중,,,,,,36,0,0,대구광역시 북구 읍내동 1351-1번지,,
럭키아파트경로당,19940927,운영중,,,,,,61,0,0,대구광역시 북구 읍내동 1351-2번지,,
칠곡보성APT경로당,19931009,운영중,,,,,,58,0,0,대구광역시 북구 읍내동 칠곡보성아파트,,
우방타운경로당,19930108,운영중,,,,,,51,0,0,대구광역시 북구 태전동 168-2번지,,
롯데APT경로당,19931215,운영중,,,,,,84,0,0,대구광역시 북구 태전동 936번지,,
한신APT경로당,19930707,운영중,,,,,,30,0,0,대구광역시 북구 관음동 1370-1번지,,
제일맨션경로당,19930811,운영중,,,,,,22,0,0,대구광역시 북구 읍내동 1338번지,,
공작APT경로당,19930721,운영중,,,,,,44,0,0,대구광역시 북구 읍내동 1366-1번지,,
새마을경로당,19940628,운영중,,,,,,42,0,0,대구광역시 북구 태전동 1027-1번지,,
노원1.2가경로당,19940620,운영중,,,,,,0,0,0,대구광역시 북구 노원동2가 71-6번지,,
들샘경로당,19940111,운영중,,,,,,77,0,0,대구광역시 북구 복현동 595-60번지,,
우방미진경로당,19940329,운영중,,,,,,26,0,0,대구광역시 북구 태전동 1075-10번지,,
현대1차경로당,19940110,운영중,,,,,,81,0,0,대구광역시 북구 태전동,,
삼성A경로당,19941209,운영중,,,,,,53,0,0,대구광역시 북구 태전동 608번지,,
들말경로당,19900406,운영중,,,,,,32,0,0,대구광역시 북구 동천동 939번지,,
죽림경로당,19900406,운영중,,,,,,31,0,0,대구광역시 북구 읍내동 411번지,,
시호정경로당,19900406,운영중,,,,,,0,0,0,대구광역시 북구 읍내동 411번지,,
교동경로당,19900406,운영중,,,,,,38,0,0,대구광역시 북구 읍내동 256번지,,
칠성1가경로당,19940620,운영중,,,,,,111,0,0,대구광역시 북구 칠성동1가 18-77번지,,
중앙경로당,19900406,운영중,,,,,,48,0,0,대구광역시 북구 읍내동 796-2번지,,
대동경로당,19900406,운영중,,,,,,78,0,0,대구광역시 북구 읍내동 992-1번지,,
읍내2동경로당,19900406,운영중,,,,,,90,0,0,대구광역시 북구 읍내동,,
태전1동경로당,19900406,운영중,,,,,,26,0,0,대구광역시 북구 태전동 280번지,,
일심경로당,19900406,운영중,,,,,,0,0,0,대구광역시 북구 침산동 456-7번지,,
동진아파트경로당,19900406,운영중,,,,,,31,0,0,대구광역시 북구 복현동 423번지,,
목련APT경로당,19900406,운영중,,,,,,90,0,0,대구광역시 북구 읍내동 1171번지,,
장수정경로당,19900406,운영중,,,,,,35,0,0,대구광역시 북구 산격동 1497-22번지,,
칠성2가2동경로당,19910126,운영중,,,,,,0,0,42,대구광역시 북구 칠성동2가 407-12번지,,
전원맨션경로당,19910304,운영중,,,,,,23,0,0,대구광역시 북구 태전동 532-1번지,,
옥산할머니경로당,19921021,운영중,,,,,,30,0,0,대구광역시 북구 침산동 85-30번지,,
성화A경로당,19920918,운영중,,,,,,29,0,0,대구광역시 북구 복현동 60번지,,
민들레APT경로당,19920724,운영중,,,,,,39,0,0,대구광역시 북구 검단동 1128-3번지,,
노곡제2경로당,19920611,운영중,,,,,,51,0,0,대구광역시 북구 노곡동 510-2번지,,
팔달경로당,19920123,운영중,,,,,,63,0,0,대구광역시 북구 팔달동 468-2번지,,
매천경로당,19920611,운영중,,,,,,30,0,0,대구광역시 북구 매천동,,
문주경로당,19920123,운영중,,,,,,33,0,0,대구광역시 북구 금호동 224-1번지,,
매남경로당,19921202,운영중,,,,,,0,0,0,대구광역시 북구 매천동 649번지,,
청암APT경로당,19921021,운영중,,,,,,0,0,0,대구광역시 북구 읍내동 1303번지,,
태전협화APT경로당,19921027,운영중,,,,,,37,0,0,대구광역시 북구 태전동 881-3번지,,
연암경로당,19900406,운영중,,,,,,60,0,0,대구광역시 북구 산격동 1221-33번지,,
한마음경로당,19951108,운영중,,,,,,78,0,0,대구광역시 북구 고성동1가 96-22번지,,
복현1동경로당,19900406,운영중,,,,,,38,0,0,대구광역시 북구 복현동 73-5번지,,
주공4단지경로당,19900406,운영중,,,,,,27,0,0,대구광역시 북구 복현동 241-1번지,,
81시영APT경로당,19900406,운영중,,,,,,74,0,0,대구광역시 북구 복현동 320-1번지,,
"82,83시영APT경로당",19900406,운영중,,,,,,63,0,0,대구광역시 북구 복현동 214-1번지,,
주공1단지경로당,19900406,운영중,,,,,,32,0,0,대구광역시 북구 복현동 317-1번지,,
복현큰마을경로당,19900406,운영중,,,,,,61,0,0,대구광역시 북구 복현동 146-2번지,,
장수경로당,19900406,운영중,,,,,,57,0,0,대구광역시 북구 복현동 72-2번지,,
광명경로당,19900406,운영중,,,,,,51,0,0,대구광역시 북구 복현동 368-1번지,,
봉우경로당,19900406,운영중,,,,,,34,0,0,대구광역시 북구 복현동 235-1번지,,
한라맨션경로당,19900406,운영중,,,,,,25,0,0,대구광역시 북구 복현동 79번지,,
장미APT경로당,19900406,운영중,,,,,,32,0,0,대구광역시 북구 복현동 198번지,,
대현2동경로당,19900406,운영중,,,,,,55,0,0,대구광역시 북구 대현동 444-53번지,,
감밭경로당,19900406,운영중,,,,,,0,0,0,대구광역시 북구 대현동 489-2번지,,
대현3동경로당,19900406,운영중,,,,,,45,0,0,대구광역시 북구 대현동 335-78번지,,
검단 경로당,19900406,운영중,,,,,,50,0,0,대구광역시 북구 검단동 1147-1번지,,
검단부녀경로당,19900406,운영중,,,,,,130,0,0,대구광역시 북구 검단동 1147-01번지,,
연경경로당,19900406,운영중,,,,,,57,0,0,대구광역시 북구 연경동 726번지,,
서변경로당,19900406,운영중,,,,,,59,0,0,대구광역시 북구 서변동 1063번지,,
서변(여)경로당,19900406,운영중,,,,,,70,0,0,대구광역시 북구 조야동 1058번지,,
동변경로당,19900406,운영중,,,,,,31,0,0,대구광역시 북구 동변동 277-2번지,,
동변(여)경로당,19900406,운영중,,,,,,37,0,0,대구광역시 북구 동변동 277-2번지,,
구암제1경로당,19900406,운영중,,,,,,0,0,0,대구광역시 북구 구암동 823-6번지,,
구암제2경로당,19900406,운영중,,,,,,43,0,0,대구광역시 북구 구암동 428-1번지,,
태전2동경로당,19900406,운영중,,,,,,50,0,0,대구광역시 북구 태전동,,
노곡경로당,19900406,운영중,,,,,,34,0,0,대구광역시 북구 노곡동,,
작원동경로당,19901013,운영중,,,,,,26,0,0,대구광역시 북구 팔달동,,
고성2.3가경로당,19900406,운영중,,,,,,30,0,30,대구광역시 북구 고성동3가 78-6번지,,
고성1가경로당,19900406,운영중,,,,,,48,0,48,대구광역시 북구 고성동1가 114-55번지,,
광명할머니경로당,19900406,운영중,,,,,,25,0,0,대구광역시 북구 고성동3가 5-139번지,,
칠성경로당,19900406,운영중,,,,,,93,0,0,대구광역시 북구 칠성동2가 18-77번지,,
북성경로당,19900406,운영중,,,,,,75,0,0,대구광역시 북구 칠성동2가 144-17번지,,
침산1동부녀경로당,19900406,운영중,,,,,,68,0,0,대구광역시 북구 침산동 1631-0번지,,
백사벌경로당,19900406,운영중,,,,,,0,0,40,대구광역시 북구 침산동 대한빌라 B동 103호,,
옥산경로당,19900406,운영중,,,,,,28,0,0,대구광역시 북구 침산동 1414번지,,
침산2동경로당,19900406,운영중,,,,,,0,0,0,대구광역시 북구 침산동,,
침산3동경로당,19900406,운영중,,,,,,141,0,0,대구광역시 북구 침산동 501-10번지,,
동남할머니경로당,19900406,운영중,,,,,,36,0,0,대구광역시 북구 노원동1가 319번지,,
노원3가1동경로당,19900406,운영중,,,,,,60,0,0,대구광역시 북구 노원동3가,,
산격1동경로당,19900406,운영중,,,,,,101,0,0,대구광역시 북구 산격동 848-62번지,,
산격제3경로당,19900406,운영중,,,,,,72,0,0,대구광역시 북구 산격동 780-15번지,,
강변경로당,19900406,운영중,,,,,,22,0,0,대구광역시 북구 산격동,,
수정아파트경로당,19900406,운영중,,,,,,28,0,0,대구광역시 북구 산격동 11-1번지,,
신기경로당,19900406,운영중,,,,,,53,0,0,대구광역시 북구 산격동 440-2번지,,
산격에덴아파트경로당,19900406,운영중,,,,,,40,0,0,대구광역시 북구 산격동 435-2번지,,
산격3동경로당,19900406,운영중,,,,,,108,0,0,대구광역시 북구 산격동 1393번지,,
월배힐스테이트경로당,20091202,운영중,,,,,,23,0,0,대구광역시 달서구 대천동 413번지,,
본리롯데캐슬1차경로당,20081031,운영중,,,,,,0,0,0,대구광역시 달서구 본리동 193-3번지,,
상인중석타운경로당,20081119,운영중,,,,,,0,0,0,대구광역시 달서구 상인동 72-1번지,,
성당Encrypted,20081201,운영중,,,,,,0,0,0,대구광역시 달서구 성당동 834번지,,
성당래미안.e-편한세상1단지경로당,20090105,운영중,,,,,,0,0,0,대구광역시 달서구 본리동 110번지,,
월성푸르지오경로당,20090504,운영중,,,,,,22,0,0,대구광역시 달서구 월성동,,
"성당래미안, e-편한세상아파트경로당",20090706,운영중,,,,,,0,0,0,대구광역시 달서구 성당동,,
상인역e-편한세상노인회,20090720,운영중,,,,,,0,0,55,대구광역시 달서구 상인동 113번지,,
함지경로당,20111205,운영중,,,,,,25,,,대구광역시 북구 구암동,,
복현명문세가1단지경로당,20131220,운영중,,,,,,0,,,대구광역시 북구 복현동 복현명문세가1단지,,
매천화성파크드림경로당,20110727,운영중,,,,,,0,,,대구광역시 북구 매천동 매천화성파크드림아파트,,
노본경로당,20111124,운영중,,,,,,0,,,대구광역시 북구 학정동,,
남문고을경로당,20140724,운영중,,,,,,0,,,대구광역시 북구 국우동 1112번지,,
동천경로당,20140826,운영중,,,,,,0,,,대구광역시 북구 동천동 101호,,
열린경로당,20100430,운영중,,,,,,0,,,대구광역시 북구 칠성동2가,,
고최골경로당,20100712,운영중,,,,,,0,,,대구광역시 북구 복현동,,
백세경로당,20091214,운영중,,,,,,0,0,0,대구광역시 북구 산격동 1269-51번지,,
대불경로당,20090225,운영중,,,,,,24,0,0,대구광역시 북구 산격동 485-3번지,,
강북2차화성와이드경로당,20090310,운영중,,,,,,26,0,0,대구광역시 북구 태전동 198번지,,
노원동화타운경로당,20100310,운영중,,,,,,0,,,대구광역시 북구 노원동2가 노원동화타운,,
남영네오하이츠경로당,20130718,운영중,,,,,,38,,,대구광역시 북구 태전동,,
강북화성파크드림경로당,20090317,운영중,,,,,,35,0,0,대구광역시 북구 태전동 881-105번지,,
태전휴먼시아1단지 경로당,20090423,운영중,,,,,,100,0,0,대구광역시 북구 태전동 1103번지,,
대현e-편한세상경로당,20090611,운영중,,,,,,0,0,0,대구광역시 북구 대현동 521번지,,
성창경로당,20090803,운영중,,,,,,0,0,0,대구광역시 북구 관음동 603번지,,
남영타운경로당,20090806,운영중,,,,,,20,0,0,대구광역시 북구 침산동 810-32번지,,
소라경로당,20091007,운영중,,,,,,0,0,0,대구광역시 북구 복현동 100-1번지,,
문화경로당,20091012,운영중,,,,,,0,0,0,대구광역시 북구 산격동 500-144번지,,
복현푸르지오경로당,20141015,운영중,,,,,,0,,,대구광역시 북구 복현동,,
침산2차쌍용예가경로당,20141021,운영중,,,,,,0,,,대구광역시 북구 침산동,,
성동경로당,19950630,운영중,,,,,,0,,,대구광역시 수성구 성동,,
대구금호LH천년나무1단지경로당,20141229,운영중,,,,,,0,,,대구광역시 북구 사수동,,
한라스카이빌경로당,20031011,운영중,,,,,,21,,,대구광역시 북구 침산동,,
오페라코오롱하늘채경로당,20150320,운영중,,,,,,0,,,대구광역시 북구 칠성동2가,,
수평경로당,20080515,운영중,,,,,,55,0,0,대구광역시 북구 태전동,,
학정청아람경로당,20080819,운영중,,,,,,38,0,0,대구광역시 북구 학정동 925번지,,
대현뜨란채경로당,20061214,운영중,,,,,,35,0,1,대구광역시 북구 대현동 527번지,,
태왕리더스경로당,20061227,운영중,,,,,,0,0,1,대구광역시 북구 침산동 443-2번지,,
명성푸르지오 경로당,20070122,운영중,,,,,,31,0,31,대구광역시 북구 침산동 269-10번지 105 105동 2107호,,
침산동코오롱하늘채2단지경로당,20070403,운영중,,,,,,24,0,24,대구광역시 북구 침산동 105-1번지,,
태왕아너스복현경로당,20070403,운영중,,,,,,21,0,21,대구광역시 북구 복현동 190-1번지,,
침산동코오롱하늘채1단지경로당,20070417,운영중,,,,,,26,0,26,대구광역시 북구 침산동 105-73번지,,
칠곡1차한라하우젠트경로당,20070627,운영중,,,,,,44,0,44,대구광역시 북구 학정동 980번지,,
고촌경로당,20071113,운영중,,,,,,23,0,23,대구광역시 북구 서변동 1322-20번지,,
태복경로당,20071114,운영중,,,,,,0,0,1,대구광역시 북구 태전동,,
매천휴먼시아2단지경로당,20081201,운영중,,,,,,50,0,0,대구광역시 북구 매천동 741번지,,
칠곡7주공경로당,20071120,운영중,,,,,,21,0,1,대구광역시 북구 학정동 984번지,,
이곡경로당,20050111,운영중,,,,,,34,0,3,대구광역시 북구 서변동,,
영남네오빌아트경로당,20050517,운영중,,,,,,68,0,1,대구광역시 북구 동천동 913번지,,
금오아파트경로당,20050721,운영중,,,,,,36,0,36,대구광역시 북구 산격동 793-49번지,,
칠곡네스빌경로당,20051019,운영중,,,,,,50,0,50,대구광역시 북구 동천동 890번지,,
동서변리벤빌경로당,20051111,운영중,,,,,,30,0,1,대구광역시 북구 서변동 1769번지,,
롯데캐슬오페라경로당,20060221,운영중,,,,,,37,0,1,대구광역시 북구 침산동 213-1번지,,
동서변월드메르디앙경로당,20060523,운영중,,,,,,26,0,1,대구광역시 북구 서변동 1795번지,,
침산1차푸르지오경로당,20060629,운영중,,,,,,0,0,1,대구광역시 북구 칠성동2가 2-2번지,,
침산삼정그린코아경로당,20061114,운영중,,,,,,43,0,1,대구광역시 북구 침산동 101-1번지,,
침산3동제2경로당,20030602,운영중,,,,,,125,0,125,대구광역시 북구 침산동 605-0004번지,,
서변그린타운경로당,20031119,운영중,,,,,,0,0,68,대구광역시 북구 서변동 1724번지,,
노원3가공단경로당,20031226,운영중,,,,,,114,0,1,대구광역시 북구 노원동3가 414-22번지,,
화성리버파크2단지경로당,20040213,운영중,,,,,,0,0,72,대구광역시 북구 서변동 1793번지,,
침산3차푸르지오A경로당,20050617,운영중,,,,,,24,0,24,대구광역시 북구 침산동 252-2번지,,
