21183988,웃는어린이집,유아교육,대구광역시 북구 학남로 100,128.568,35.9439
21192253,하늘꿈어린이집,유아교육,대구광역시 수성구 지범로40길 6,128.64,35.8189
21194790,키즈하버드어린이집,유아교육,대구광역시 달서구 용산로 254,128.532,35.8591
21209360,아이보물섬어린이집,유아교육,대구광역시 북구 대천로 101,128.56,35.937
21210236,명문세가어린이집,유아교육,대구광역시 북구 복현로 50,128.625,35.8975
21212676,꼬꼬마어린이집,유아교육,대구광역시 달서구 상원로4길 7,128.537,35.8112
21215394,아일랜드어린이집,유아교육,대구광역시 달성군 화원읍 화원로3길 66,128.497,35.8054
21221465,칼라창의센터,유아교육,대구광역시 달서구 장기로 255,128.532,35.8433
21224642,담아어린이집,유아교육,대구광역시 수성구 지산로 56,128.634,35.8259
21228259,은비놀이방,유아교육,대구광역시 북구 태전로19길 7-10,128.541,35.927
21229399,요한바오르2세어린이집,유아교육,대구광역시 남구 현충로 2,128.581,35.8344
21230665,명곡어린이집,유아교육,대구광역시 달성군 화원읍 명곡로 30,128.495,35.797
21231173,태전휴먼시아어린이집,유아교육,대구광역시 북구 매전로 73,128.544,35.913
21232894,우리뜰어린이집,유아교육,대구광역시 북구 호국로39길 27,128.596,35.9189
21241990,영재어린이집,유아교육,대구광역시 달서구 신당로 56,128.499,35.8523
21253929,행복한어린이집,유아교육,대구광역시 달서구 학산로 30,128.533,35.8276
21259097,파동새마을유아원,유아교육,대구광역시 수성구 파동로38길 45-3,128.615,35.8191
21261673,배꼽놀이방,유아교육,대구광역시 수성구 고산로 90,128.704,35.8377
21263910,강변어린이집,유아교육,대구광역시 동구 동촌로54길 13,128.668,35.8788
21266870,예은놀이방,유아교육,대구광역시 달서구 한실로 30,128.531,35.8059
21276618,인성어린이집,유아교육,대구광역시 달서구 선원남로 99,128.512,35.8575
21280719,모아어린이짐,유아교육,대구광역시 북구 서변로 88,128.597,35.9234
21290121,에덴동산어린이집,유아교육,대구광역시 달서구 호산로 125,128.474,35.8503
21290679,모아어린이집,유아교육,대구광역시 수성구 천을로 170,128.709,35.8418
21294691,효동어린이집,유아교육,대구광역시 수성구 들안로40길 57,128.619,35.8486
21309291,호원재단,유아교육,대구광역시 동구 신서로 71-80,128.719,35.8753
21458896,한국어린이집,유아교육,대구광역시 동구 송라로 50-1,128.619,35.8718
21548513,가온어린이집,유아교육,대구광역시 중구 달구벌대로 1970,128.581,35.8639
21548886,배꼽어린이집,유아교육,대구광역시 동구 동호로 88,128.727,35.8652
21558529,즐거운어린이집,유아교육,대구광역시 서구 문화로47길 3,128.558,35.8759
21605749,신광어린이집,유아교육,대구광역시 북구 학남로15길 50-16,128.573,35.9437
21627745,한국영재교육문화원본원,유아교육,대구광역시 수성구 달구벌대로 3110,128.697,35.8424
21640717,토마틀영재교육원,유아교육,대구광역시 수성구 화랑로8길 11-13,128.634,35.8706
21653757,꿈스토리어린이집,유아교육,대구광역시 수성구 충의로4길 38,128.647,35.8655
21658633,궁전어린이집,유아교육,대구광역시 북구 관음동로32길 18-4,128.548,35.947
21675209,나경영아전담어린이집,유아교육,대구광역시 달서구 상화로 26-16,128.517,35.8092
21684460,보배어린이집,유아교육,대구광역시 달서구 상원로15길 32,128.534,35.8144
21692167,송파어린이집,유아교육,대구광역시 북구 동변로13길 8,128.603,35.9197
21694126,죽전예능어린이집,유아교육,대구광역시 달서구 와룡로56길 38,128.54,35.8565
21694127,상인킨더리베어린이집,유아교육,대구광역시 달서구 월곡로53길 70,128.535,35.816
21694128,별다래어린이집,유아교육,대구광역시 달서구 성지로 35,128.52,35.854
21695455,베베궁어린이집,유아교육,대구광역시 수성구 달구벌대로661길 7,128.718,35.838
21701632,큰사랑어린이집,유아교육,대구광역시 달서구 월배로75길 132,128.548,35.8334
21702028,햇살조은어린이집,유아교육,대구광역시 달성군 다사읍 왕선로 26,128.465,35.8601
21703208,천진어린이집,유아교육,대구광역시 남구 명덕시장길 119-5,128.59,35.8456
