2015 년 행정구역 배출량,,,,,,,,,,,,,,
,,,,,,조사년도,오염물질,,,,,,,
,,,,,,2015년,2015년,2015년,2015년,2015년,2015년,2015년,2015년,"2015년 (단위:kg , 비산먼지 포함)"
시도,시군구,배출원대분류,배출원중분류,배출원소분류,연료대분류,CO,NOx,SOx,TSP,PM10,PM2.5,VOC,NH3,BC
경상북도,성주군,비도로이동오염원,건설장비,기중기,경유,"2,856","9,301",3,362,362,333,"1,090",2,257
경상북도,성주군,비도로이동오염원,건설장비,콘크리트펌프,경유,"1,769","3,102",2,73,73,67,551,2,52
경상북도,성주군,비도로이동오염원,건설장비,로울러,경유,"1,055","2,075",1,116,116,107,306,1,83
경상북도,성주군,비도로이동오염원,건설장비,공기압축기,경유,"1,046","3,403",1,131,131,121,443,1,93
경상북도,성주군,비도로이동오염원,건설장비,천공기,경유,570,"1,867",1,73,73,67,237,,51
경상북도,성주군,폐기물처리,폐기물소각,생활폐기물,기타,"1,283","5,002","2,632",99,71,56,132,,1
경상북도,성주군,폐기물처리,기타 폐기물 처리,산업폐수 처리,기타,,,,,,,,11,
경상북도,성주군,폐기물처리,기타 폐기물 처리,주거와 상업폐수 처리,기타,,,,,,,,4,
경상북도,성주군,폐기물처리,기타 폐기물 처리,매립,기타,,,,,,,"6,383",,
경상북도,성주군,농업,비료사용농경지,농경지,,,,,,,,,"39,452",
경상북도,성주군,농업,분뇨관리,젖소,기타,,,,,,,,"24,034",
경상북도,성주군,농업,분뇨관리,일반 소,기타,,,,,,,,"186,899",
경상북도,성주군,농업,분뇨관리,돼지,기타,,,,,,,,"438,633",
경상북도,성주군,농업,분뇨관리,닭,기타,,,,,,,,"250,966",
경상북도,성주군,농업,분뇨관리,기타 가금류,기타,,,,,,,,40,
경상북도,성주군,농업,분뇨관리,양 및 염소,기타,,,,,,,,"1,744",
경상북도,성주군,농업,분뇨관리,기제류,기타,,,,,,,,148,
경상북도,성주군,농업,분뇨관리,모피동물,기타,,,,,,,,27,
경상북도,성주군,농업,분뇨관리,기타,기타,,,,,,,,"18,988",
경상북도,성주군,기타 면오염원,산불 및 화재,산불,기타,296,8,,36,23,21,51,,2
경상북도,성주군,기타 면오염원,산불 및 화재,일반화재,기타,"16,208",382,,"1,046",665,598,"1,341",,26
경상북도,성주군,기타 면오염원,동물,인간,기타,,,,,,,,"11,257",
경상북도,성주군,비산먼지,도로재비산먼지,승용차,기타,,,,"194,635","37,360","9,039",,,94
경상북도,성주군,비산먼지,도로재비산먼지,택시,기타,,,,"3,473",667,161,,,2
경상북도,성주군,비산먼지,도로재비산먼지,승합차,기타,,,,"12,051","2,313",560,,,6
경상북도,성주군,비산먼지,도로재비산먼지,버스,기타,,,,"12,063","2,316",560,,,6
경상북도,성주군,비산먼지,도로재비산먼지,화물차,기타,,,,"185,737","35,652","8,626",,,90
경상북도,성주군,비산먼지,도로재비산먼지,특수차,기타,,,,"2,495",479,116,,,1
경상북도,성주군,비산먼지,도로재비산먼지,RV,기타,,,,"88,181","16,926","4,095",,,43
경상북도,성주군,비산먼지,건설공사,주거시설,기타,,,,"5,992","4,109",411,,,
경상북도,성주군,비산먼지,건설공사,비주거시설,기타,,,,"145,905","100,089","10,009",,,
경상북도,성주군,비산먼지,나대지,학교운동장,기타,,,,"66,191","25,814","3,872",,,1
경상북도,성주군,비산먼지,하역 및 야적,알갱이 성상,기타,,,,,,,,,
경상북도,성주군,비산먼지,농업활동,경지정리,기타,,,,"22,127","9,969","1,994",,,
경상북도,성주군,비산먼지,농업활동,수확,기타,,,,"63,336","18,681","3,736",,,1
경상북도,성주군,비산먼지,축산활동,젖소,기타,,,,"1,055",352,225,,,12
경상북도,성주군,비산먼지,축산활동,한육우,기타,,,,"9,226","3,075","2,050",,,106
경상북도,성주군,비산먼지,축산활동,닭,기타,,,,"110,874","37,020","4,818",,,1
경상북도,성주군,비산먼지,축산활동,돼지,기타,,,,"48,492","16,164","2,643",,,1
경상북도,성주군,비산먼지,폐기물처리,건설폐기물 재활용시설,기타,,,,"38,192","10,186","1,019",,,
경상북도,성주군,비산먼지,비포장도로 비산먼지,택시,기타,,,,"211,644","17,840","1,784",,,20
경상북도,성주군,비산먼지,비포장도로 비산먼지,승합차,기타,,,,126,11,1,,,
경상북도,성주군,비산먼지,비포장도로 비산먼지,버스,기타,,,,"72,627","6,122",612,,,7
경상북도,성주군,비산먼지,비포장도로 비산먼지,화물차,기타,,,,"340,983","28,742","2,874",,,33
경상북도,성주군,비산먼지,비포장도로 비산먼지,특수차,기타,,,,"2,835",239,24,,,
경상북도,성주군,비산먼지,비포장도로 비산먼지,RV,기타,,,,170,14,1,,,
경상북도,성주군,생물성 연소,노천 소각,생활폐기물 소각,기타,"22,713","2,977",,"7,260","4,970","4,407","24,273",12,186
경상북도,성주군,생물성 연소,농업잔재물 소각,과수,기타,"83,073","4,955",,"11,835","8,511","7,447","147,829",5,"2,576"
경상북도,성주군,생물성 연소,농업잔재물 소각,두류,기타,"1,616",39,,"3,061","1,221","1,031","2,790",2,163
경상북도,성주군,생물성 연소,농업잔재물 소각,잡곡,기타,"1,530",32,,93,35,28,144,,8
경상북도,성주군,생물성 연소,농업잔재물 소각,채소,기타,"43,121",908,,"2,619",980,801,"4,061",,212
경상북도,성주군,생물성 연소,농업잔재물 소각,특용작물,기타,"129,596","5,178",,"27,729","10,113","8,514","27,009",5,"1,157"
경상북도,성주군,생물성 연소,농업잔재물 소각,맥류,기타,248,11,,53,33,22,65,,1
경상북도,성주군,생물성 연소,고기 및 생선구이,쇠고기,기타,2,2,,150,150,139,16,,6
경상북도,성주군,생물성 연소,고기 및 생선구이,돼지고기,기타,8,6,1,350,350,318,98,,13
경상북도,성주군,생물성 연소,고기 및 생선구이,닭고기,기타,,,,19,19,18,3,,1
경상북도,성주군,생물성 연소,고기 및 생선구이,오리고기,기타,1,1,,31,31,29,18,,1
경상북도,성주군,생물성 연소,목재난로및보일러,화목난로및보일러,기타,"218,878","2,010",197,"18,983","8,274","5,256","62,838",21,986
경상북도,성주군,생물성 연소,목재난로및보일러,펠렛난로및보일러,기타,"25,946","2,626",36,903,656,494,"8,144",4,49
경상북도,성주군,생물성 연소,아궁이,장작,기타,"21,144","2,107",33,476,231,191,"5,640",3,50
경상북도,성주군,생물성 연소,아궁이,생활폐기물,기타,"1,923",310,6,278,225,164,"1,243",5,5
경상북도,성주군,생물성 연소,아궁이,농업잔재물,기타,"9,196",410,9,170,155,135,"2,140",1,16
경상북도,성주군,생물성 연소,숯가마,숯가마,기타,"16,356",23,18,"4,320","4,104","3,888","2,929",,613
경상북도,칠곡군,비산업 연소,상업 및 공공기관시설,기타,B-B유,60,249,430,12,11,5,19,10,
경상북도,칠곡군,비산업 연소,상업 및 공공기관시설,기타,B-C유,2,23,20,1,1,,1,,
경상북도,칠곡군,비산업 연소,상업 및 공공기관시설,기타,경유,"3,318","13,271",51,94,86,55,166,531,6
경상북도,칠곡군,비산업 연소,상업 및 공공기관시설,기타,등유,185,665,3,1,1,1,9,30,
경상북도,칠곡군,비산업 연소,상업 및 공공기관시설,기타,LPG,"1,456","7,063",32,23,23,23,383,83,9
경상북도,칠곡군,비산업 연소,주거용시설,기타,무연탄,"226,511","41,011","72,455","4,221","3,237","1,686",281,2,32
경상북도,칠곡군,비산업 연소,주거용시설,기타,경유,728,"2,910",11,206,189,121,36,116,12
경상북도,칠곡군,비산업 연소,주거용시설,기타,등유,"6,450","23,220",110,516,473,443,322,"1,032",44
경상북도,칠곡군,비산업 연소,주거용시설,기타,LPG,617,"2,992",14,97,97,97,162,35,37
경상북도,칠곡군,비산업 연소,농업.축산.수산업시설,기타,B-B유,16,67,116,33,30,13,5,3,
경상북도,칠곡군,비산업 연소,농업.축산.수산업시설,기타,경유,"1,440","5,761",22,408,374,239,72,230,24
경상북도,칠곡군,비산업 연소,농업.축산.수산업시설,기타,등유,"3,808","13,710",65,305,279,262,190,609,26
경상북도,칠곡군,제조업 연소,연소시설,"1,2,3종(보일러)",B-C유,"1,893","20,946","8,425",540,495,274,486,303,3
경상북도,칠곡군,제조업 연소,공정로,시멘트 생산,LNG,"2,451","6,749",5,5,5,5,328,93,2
경상북도,칠곡군,제조업 연소,공정로,아스팔트 콘크리트 생산,B-C유,688,"7,616","6,742",97,89,49,177,110,
경상북도,칠곡군,제조업 연소,공정로,기타,무연탄,971,"18,866","4,354","97,080","56,501","29,427",485,1,552
경상북도,칠곡군,제조업 연소,공정로,기타,LPG,281,768,3,25,25,25,44,10,10
경상북도,칠곡군,제조업 연소,공정로,기타,LNG,"8,255","22,727",56,168,168,168,"1,106",313,64
경상북도,칠곡군,제조업 연소,기타,광업,B-A유,14,138,106,2,2,1,1,2,
경상북도,칠곡군,제조업 연소,기타,광업,B-C유,78,863,764,11,10,6,20,12,
경상북도,칠곡군,제조업 연소,기타,"음,식료품 제조업",B-B유,24,100,172,5,4,2,6,4,
경상북도,칠곡군,제조업 연소,기타,"음,식료품 제조업",LPG,10,32,,,,,2,,
경상북도,칠곡군,제조업 연소,기타,"섬유제품제조업(봉제,의복 제외)",B-B유,40,163,281,8,7,3,10,6,
경상북도,칠곡군,제조업 연소,기타,"섬유제품제조업(봉제,의복 제외)",B-C유,9,103,62,1,1,1,2,1,
경상북도,칠곡군,제조업 연소,기타,"섬유제품제조업(봉제,의복 제외)",경유,,2,,,,,,,
경상북도,칠곡군,제조업 연소,기타,"펄프, 종이 및 종이제품 제조업",경유,101,405,2,4,4,2,5,16,
경상북도,칠곡군,제조업 연소,기타,"펄프, 종이 및 종이제품 제조업",등유,34,137,1,1,1,,4,5,
경상북도,칠곡군,제조업 연소,기타,화합물 및 화학제품 제조업,B-C유,401,"4,442","3,929",56,52,29,103,64,
경상북도,칠곡군,제조업 연소,기타,화합물 및 화학제품 제조업,등유,3,12,,,,,,,
경상북도,칠곡군,제조업 연소,기타,비금속광물제품 제조업,경유,378,"1,513",6,15,14,6,19,61,1
경상북도,칠곡군,제조업 연소,기타,비금속광물제품 제조업,LPG,3,10,,,,,1,,
경상북도,칠곡군,제조업 연소,기타,조립금속제품 제조업(기계 및 가구 제외),등유,3,13,,,,,,1,
경상북도,칠곡군,제조업 연소,기타,자동차 및 트레일러 제조업,B-B유,43,178,308,9,8,3,11,7,
경상북도,칠곡군,제조업 연소,기타,가구 및 기타제품 제조업,B-B유,70,286,494,14,13,6,18,11,
경상북도,칠곡군,제조업 연소,기타,가구 및 기타제품 제조업,B-C유,10,112,67,1,1,1,3,2,
경상북도,칠곡군,제조업 연소,기타,가구 및 기타제품 제조업,경유,826,"3,305",13,33,30,14,41,132,1
경상북도,칠곡군,제조업 연소,기타,가구 및 기타제품 제조업,등유,80,318,1,3,3,1,9,13,
경상북도,칠곡군,제조업 연소,기타,가구 및 기타제품 제조업,LPG,"1,355","4,083",18,13,13,13,212,46,5
경상북도,칠곡군,생산공정,식음료 가공,"육류,생선가공",기타,,,,,,,116,,
경상북도,칠곡군,생산공정,식음료 가공,마가린과요리용지방,기타,,,,,,,"5,249",,
경상북도,칠곡군,생산공정,기타 제조업,유리(탄소제거공정),기타,129,"5,534","3,604",129,107,97,257,,
경상북도,칠곡군,에너지수송 및 저장,휘발유 공급,수송 및 저유소(주유소 제외),휘발유,,,,,,,"2,048",,
경상북도,칠곡군,에너지수송 및 저장,휘발유 공급,주유소(주유시 포함),휘발유,,,,,,,"182,536",,
경상북도,칠곡군,유기용제 사용,도장시설,자동차 수리,기타,,,,,,,"29,515",,
경상북도,칠곡군,유기용제 사용,도장시설,건축 및 건물,기타,,,,,,,"633,699",,
경상북도,칠곡군,유기용제 사용,도장시설,코일 코팅,기타,,,,,,,"630,456",,
경상북도,칠곡군,유기용제 사용,도장시설,"나무,가구제조",기타,,,,,,,"67,697",,
경상북도,칠곡군,유기용제 사용,도장시설,기타 산업용 도장공정,기타,,,,,,,"143,291",,
경상북도,칠곡군,유기용제 사용,도장시설,기타 비산업용 도장공정,기타,,,,,,,"213,659",,
경상북도,칠곡군,유기용제 사용,세정시설,금속 세정공정,기타,,,,,,,"10,486",,
경상북도,칠곡군,유기용제 사용,세정시설,전자부품 제조,기타,,,,,,,"26,322",,
경상북도,칠곡군,유기용제 사용,세정시설,기타 산업용 세정공정,기타,,,,,,,"101,893",,
경상북도,칠곡군,유기용제 사용,세탁시설,세탁(드라이크리닝),기타,,,,,,,"40,895",,
경상북도,칠곡군,유기용제 사용,기타 유기용제사용,인쇄업,기타,,,,,,,"27,125",,
경상북도,칠곡군,유기용제 사용,기타 유기용제사용,가정 및 상업용 유기용제사용,기타,,,,,,,"324,269",,
경상북도,칠곡군,유기용제 사용,기타 유기용제사용,아스팔트 도로 포장,기타,,,,,,,"3,183",,
경상북도,칠곡군,도로이동오염원,승용차,경형,휘발유,"157,225","4,197",35,2,2,1,"8,572","8,019",
경상북도,칠곡군,도로이동오염원,승용차,경형,LPG,729,186,3,,,,21,,
경상북도,칠곡군,도로이동오염원,승용차,소형,경유,348,"8,329",3,152,152,139,88,8,80
경상북도,칠곡군,도로이동오염원,승용차,소형,휘발유,"60,707","19,020",37,5,5,5,"8,250","7,279",1
경상북도,칠곡군,도로이동오염원,승용차,소형,LPG,264,79,,,,,10,,
경상북도,칠곡군,도로이동오염원,승용차,중형,경유,"2,364","84,095",28,201,201,185,"1,200",84,106
경상북도,칠곡군,도로이동오염원,승용차,중형,휘발유,"135,562","41,511",162,71,71,66,"22,869","31,841",14
경상북도,칠곡군,도로이동오염원,승용차,중형,LPG,"48,879","12,695",61,,,,"1,286",,
경상북도,칠곡군,도로이동오염원,승용차,대형,경유,925,"30,899",,88,88,81,458,,46
경상북도,칠곡군,도로이동오염원,승용차,대형,휘발유,"82,828","25,318",108,70,70,64,"13,825","21,240",13
경상북도,칠곡군,도로이동오염원,승용차,대형,LPG,"12,497","3,196",17,,,,309,,
경상북도,칠곡군,도로이동오염원,택시,중형,LPG,"1,502",727,12,,,,72,,
경상북도,칠곡군,도로이동오염원,택시,대형,LPG,,,,,,,,,
경상북도,칠곡군,도로이동오염원,승합차,경형,휘발유,163,25,,,,,15,5,
경상북도,칠곡군,도로이동오염원,승합차,경형,LPG,"5,858",260,2,,,,123,,
경상북도,칠곡군,도로이동오염원,승합차,소형,경유,"3,004","36,758",10,"1,313","1,313","1,208",627,32,694
경상북도,칠곡군,도로이동오염원,승합차,소형,휘발유,4,1,,,,,1,,
경상북도,칠곡군,도로이동오염원,승합차,소형,LPG,933,197,1,,,,30,,
경상북도,칠곡군,도로이동오염원,승합차,중형,경유,"11,420","36,410",14,"1,040","1,040",956,"3,029",12,550
경상북도,칠곡군,도로이동오염원,승합차,대형,경유,"8,211","30,142",14,371,371,341,946,7,263
경상북도,칠곡군,도로이동오염원,승합차,특수,경유,"3,728","23,273",8,346,346,319,969,7,246
경상북도,칠곡군,도로이동오염원,버스,시내버스,경유,"6,378","19,271",9,137,137,126,248,12,97
경상북도,칠곡군,도로이동오염원,버스,시내버스,CNG,602,"9,536",,,,,"11,023",,
경상북도,칠곡군,도로이동오염원,버스,시외버스,경유,"37,154","135,808",60,"1,594","1,594","1,466","4,023",83,"1,131"
경상북도,칠곡군,도로이동오염원,버스,전세버스,경유,"23,856","82,882",39,853,853,784,"2,021",54,605
경상북도,칠곡군,도로이동오염원,버스,고속버스,경유,135,462,,8,8,7,19,,6
경상북도,칠곡군,도로이동오염원,화물차,경형,휘발유,122,22,,,,,6,6,
경상북도,칠곡군,도로이동오염원,화물차,경형,LPG,"16,649",787,5,,,,354,,
